sku_internal;varian;varian_kosong;stock;umur_stock;avg_daily_sales
APP100409;4;0;300;15;100
APP100346;6;0;301;15;100
APP100659;5;0;304;15;100
APP100405;6;0;305;15;100
APP100053;6;0;308;15;100
APP100322;6;0;308;15;100
APP100629;6;0;316;15;100
APP100710;6;0;316;15;100
APP100610;6;0;319;15;100
APP100382;6;0;320;15;100
APP100138;6;0;321;15;100
APP100321;6;0;323;15;100
APP100602;4;0;324;15;100
APP100680;6;0;328;15;100
APP100285;6;0;330;15;100
APP100585;6;0;333;15;100
APP100040;6;0;334;15;100
APP100554;6;0;335;15;100
APP100177;6;0;339;15;100
APP100612;6;0;340;15;100
APP100743;6;0;342;15;100
APP100350;6;0;342;15;100
APP100573;6;0;348;15;100
APP100661;5;0;349;15;100
APP100576;6;0;353;15;100
APP100340;6;0;359;15;100
APP1300363;6;0;362;15;100
APP100657;5;0;364;15;100
APP100336;6;0;365;15;100
APP100495;6;0;369;15;100
APP100122;6;0;372;15;100
APP100333;6;0;372;15;100
APP100563;6;0;373;15;100
ACS021978;5;0;373;15;100
APP100390;6;0;373;15;100
APP100645;4;0;376;15;100
APP100676;6;0;376;15;100
APP100319;6;0;376;15;100
APP100389;6;0;378;15;100
APP100592;6;0;380;15;100
APP100776;5;0;381;15;100
APP100337;6;0;382;15;100
APP100714;6;0;383;15;100
APP100049;6;0;383;15;100
APP100574;6;0;387;15;100
APP100708;6;0;390;15;100
APP100484;6;0;391;15;100
APP100120;6;0;395;15;100
APP100488;6;0;398;15;100
APP100499;6;0;399;15;100
APP100345;6;0;400;15;100
APP100653;6;0;402;15;100
APP100275;6;0;409;15;100
APP100630;6;0;414;15;100
APP100546;6;0;415;15;100
APP100051;6;0;420;15;100
APP100543;6;0;426;15;100
APP100354;6;0;430;15;100
ACS021331;8;0;445;15;100
APP100532;6;0;459;15;100
APP100355;6;0;460;15;100
APP100575;6;0;461;15;100
APP100586;6;0;474;15;100
APP100582;6;0;475;15;100
APP100786;6;0;475;15;100
APP100041;6;0;477;15;100
ACS021951;6;0;489;15;100
APP100105;6;0;495;15;100
APP100011;5;0;517;15;100
APP100054;6;0;518;15;100
APP100789;6;0;519;15;100
APP100201;6;0;531;15;100
APP100556;6;0;554;15;100
APP100407;4;0;554;15;100
APP100561;6;0;554;15;100
ACS019737;8;0;565;15;100
ACS021754;8;0;570;15;100
APP100132;6;0;578;15;100
APP100339;6;0;581;15;100
APP100112;6;0;584;15;100
ACS020598;4;0;592;15;100
ACS021753;8;0;599;15;100
ACS021980;6;0;608;15;100
APP100315;6;0;616;15;100
APP100002;5;0;618;15;100
APP100492;6;0;630;15;100
APP1300359;6;0;632;15;100
ACS021973;5;0;638;15;100
APP100500;6;0;645;15;100
APP100640;6;0;647;15;100
APP100517;6;0;674;15;100
APP100003;5;0;680;15;100
APP100090;5;0;686;15;100
APP100314;6;0;691;15;100
ACS021985;6;0;708;15;100
ACS022443;8;0;715;15;100
APP100375;6;0;716;15;100
ACS021712;8;0;733;15;100
ACS022128;8;0;751;15;100
ACS022129;8;0;760;15;100
APP1300372;6;0;763;15;100
ACS021713;8;0;769;15;100
APP100111;6;0;776;15;100
ACS021983;6;0;783;15;100
APP100358;6;0;804;15;100
APP100255;6;0;814;15;100
ACS022316;4;0;832;15;100
APP100663;6;0;833;15;100
ACS021984;6;0;850;15;100
ACS022444;8;0;851;15;100
ACS021979;6;0;858;15;100
ACS021563;8;0;865;15;100
ACS021981;6;0;882;15;100
APP100578;6;0;882;15;100
ACS021976;5;0;888;15;100
ACS021982;6;0;897;15;100
APP100050;6;0;910;15;100
APP1300357;6;0;916;15;100
ACS021971;6;0;926;15;100
ACS021564;8;0;933;15;100
APP100644;6;0;933;15;100
APP100328;6;0;938;15;100
ACS021969;6;0;951;15;100
ACS021972;5;0;964;15;100
APP100179;6;0;975;15;100
ACS022122;8;0;982;15;100
ACS022120;8;0;1012;15;100
ACS021974;5;0;1072;15;100
ACS022130;8;0;1104;15;100
ACS021964;9;0;1110;15;100
ACS022328;4;0;1121;15;100
ACS019738;8;0;1133;15;100
APP100588;6;0;1253;15;100
ACS021521;8;0;1275;15;100
APP100392;6;0;1322;15;100
ACS022119;8;0;1373;15;100
APP1300374;6;0;1420;15;100
ACS019733;8;0;1459;15;100
ACS019732;8;0;1536;15;100
APP100103;6;0;1657;15;100
ACS019730;8;0;1791;15;100
ACS021952;9;0;1797;15;100
ACS022125;8;0;1845;15;100
ACS021339;8;0;1882;15;100
ACS021955;9;0;1894;15;100
ACS021333;8;0;2323;15;100
ACS020391;8;0;2826;15;100
ACS020392;8;0;2947;15;100
